dpkts,dbytes,ct_dst_sport_ltm,state_CON,dmean,state_INT,dload,ct_state_ttl,sttl
36,42946,1,0,1193,0,934917.5,1,62
30,33546,1,0,1118,0,682211.8125,1,62
20,2280,1,0,114,0,18371.07227,1,62
6,268,1,0,45,0,8576.666016,1,254
8,1508,1,0,189,0,30673.86523,1,62
22,1636,1,0,74,0,7172.375977,1,62
10,2314,1,0,231,0,43559.75,1,62
8,1626,1,0,203,0,12992.24512,1,62
20,1850,1,0,93,0,13149.46777,1,62
22,1940,1,0,88,0,11394.72266,1,62
10,440,1,0,44,0,5701.276855,1,254
6,268,1,0,45,0,2347.374756,1,254
68,3814,1,0,56,0,9876.341797,1,62
8,896,1,0,112,0,13814.94727,1,62
6,268,1,0,45,0,8625.668945,1,254
8,354,1,0,44,0,5677.499512,1,254
8,1516,1,0,190,0,42019.26953,1,62
6,268,1,0,45,0,6812.781738,1,254
26,2010,1,0,77,0,15629.80078,1,62
78,82620,1,0,1059,0,687681.5,1,62
8,1092,1,0,137,0,26660.16016,1,62
36,36747,1,0,1021,0,446266.0313,1,62
20,1804,1,0,90,0,16861.1582,1,62
16,1060,1,0,66,0,12460.47363,1,254
20,1734,1,0,87,0,15588.86328,1,62
8,3188,1,0,399,0,106628.9531,1,62
6,268,1,0,45,0,9663.763672,1,254
6,268,1,0,45,0,9900.333984,1,254
24,1946,1,0,81,0,16896.59766,1,62
10,3754,1,0,375,0,57467.94141,1,62
6,268,1,0,45,0,10802.99023,1,254
22,1618,1,0,74,0,12070.23047,1,62
8,2248,1,0,281,0,59175.46875,1,62
6,268,1,0,45,0,9691.043945,1,254
8,3200,1,0,400,0,100059.4141,1,62
44,51931,1,0,1180,0,804396.75,1,62
164,194344,1,0,1185,0,1608473.75,1,62
8,1588,1,0,199,0,47115.44922,1,62
6,268,1,0,45,0,1703.796143,1,254
8,354,1,0,44,0,5476.257812,1,254
6,268,1,0,45,0,9270.324219,1,254
10,4650,1,0,465,0,72339.14063,1,62
6,268,1,0,45,0,5250.066406,1,254
8,966,1,0,121,0,24804.65625,1,62
14,916,1,0,65,0,8079.177734,1,254
10,1302,1,0,130,0,19692.63867,1,62
14,6686,1,0,478,0,117477.6094,1,62
6,268,1,0,45,0,11383.70508,1,254
6,268,1,0,45,0,9551.780273,1,254
8,1652,1,0,207,0,48863.52344,1,62
1250,1633722,1,0,1307,0,1918127.875,1,62
8,1234,1,0,154,0,9938.402344,1,62
6,268,1,0,45,0,10814.92188,1,254
8,1580,1,0,198,0,27756.24414,1,254
8,2678,1,0,335,0,83547.9375,1,62
10,2618,1,0,262,0,18650.9707,1,62
8,1228,1,0,154,0,24864.04297,1,62
78,101180,1,0,1297,0,921522.375,1,62
12,7520,1,0,627,0,289458.625,1,62
14,9480,2,0,677,0,276083.75,1,62
6,268,1,0,45,0,9385.737305,1,254
20,18772,1,0,939,0,695076.0,1,62
20,1848,1,0,92,0,21708.76172,1,62
8,1326,1,0,166,0,31931.68164,1,62
10,2366,1,0,237,0,47473.91016,1,62
6,268,1,0,45,0,10013.29883,1,254
164,195596,1,0,1193,0,1236903.625,1,62
6,268,1,0,45,0,3185.709961,1,254
6,268,1,0,45,0,9498.317383,1,254
6,268,1,0,45,0,4355.286621,1,254
6,268,1,0,45,0,4941.199219,1,254
8,1180,2,0,148,0,12272.43457,1,254
8,1746,2,0,218,0,21724.17969,1,62
6,268,1,0,45,0,6585.039551,1,254
6,268,1,0,45,0,7149.639648,1,254
0,0,1,0,0,1,0.0,2,254
12,6552,1,0,546,0,206081.9219,1,62
24,1970,1,0,82,0,15237.06445,1,62
44,51947,1,0,1181,0,792923.0625,1,62
6,268,1,0,45,0,9286.176758,1,254
22,1848,1,0,84,0,17250.39844,1,62
12,526,1,0,44,0,3802.992432,1,254
6,268,1,0,45,0,9387.114258,1,254
24,1820,1,0,76,0,11633.67285,1,62
8,668,1,0,84,0,7523.438477,1,62
30,2158,1,0,72,0,16585.91992,1,62
8,668,1,0,84,0,8185.30957,1,62
118,132840,1,0,1126,0,711910.9375,1,62
20,870,1,0,44,0,11030.74805,1,254
40,2538,1,0,63,0,11511.11231,1,62
10,1136,1,0,114,0,8648.145508,1,62
10,3868,1,0,387,0,115992.7188,1,62
44,2650,1,0,60,0,12459.77832,1,62
30,33802,1,0,1127,0,837695.8125,1,62
6,268,1,0,45,0,8576.666016,1,254
20,1890,1,0,95,0,20039.16211,1,62
22,1794,1,0,82,0,16567.43164,1,254
18,15808,1,0,878,0,305171.0938,1,62
18,15818,1,0,879,0,518327.0625,1,62
8,1756,1,0,220,0,34101.75,1,62
18,16248,1,0,903,0,498006.25,1,62
10,3656,1,0,366,0,136754.625,1,62
8,354,1,0,44,0,6011.814941,1,254
22,1620,1,0,74,0,3097.459717,1,62
6,268,1,0,45,0,8554.637695,1,254
24,1854,1,0,77,0,22110.82422,1,62
22,1618,1,0,74,0,12070.23047,1,62
78,96826,1,0,1241,0,1513456.625,1,62
30,33300,1,0,1110,0,576689.25,1,62
8,636,1,0,80,0,10913.8916,1,62
12,7416,1,0,618,0,257407.375,1,62
8,1624,1,0,203,0,50175.66797,1,62
22,1612,1,0,73,0,11405.23828,1,62
6,268,1,0,45,0,9400.014648,1,254
84,86720,1,0,1032,0,342349.9375,1,62
0,0,2,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
6,268,1,0,45,0,5370.463379,1,254
22,2002,1,0,91,0,18860.3125,1,62
10,3506,1,0,351,0,53256.49609,1,62
24,25702,1,0,1071,0,742168.0625,1,62
18,16696,1,0,928,0,504365.875,1,62
28,2206,1,0,79,0,16902.97461,1,62
20,1672,1,0,84,0,5996.583008,1,62
226,272188,1,0,1204,0,1193141.25,1,62
8,1322,1,0,165,0,31267.09961,1,62
18,16880,1,0,938,0,654655.9375,1,62
8,1744,1,0,218,0,22095.32813,1,62
60,58188,1,0,970,0,544432.75,1,62
8,1758,1,0,220,0,25480.13086,1,62
26,1920,1,0,74,0,16461.2168,1,62
20,1708,1,0,85,0,8237.288086,1,62
6,268,1,0,45,0,11852.47949,1,254
10,3754,1,0,375,0,60147.03125,1,62
10,3582,1,0,358,0,82661.89844,1,62
12,818,1,0,68,0,10554.68457,1,254
8,668,1,0,84,0,7523.438477,1,62
8,1052,1,0,132,0,21625.61914,1,254
22,1628,1,0,74,0,10165.60059,1,62
0,0,1,0,0,1,0.0,2,254
24,1992,1,0,83,0,22470.62109,1,62
6,268,1,0,45,0,5399.639648,1,254
22,22808,1,0,1037,0,435247.4063,1,62
8,1056,1,0,132,0,25290.64453,1,254
8,1670,1,0,209,0,34326.09766,1,254
8,560,1,0,70,0,14237.66699,1,254
40,2726,1,0,68,0,8877.673828,1,62
8,354,1,0,44,0,2993.187988,1,254
22,1918,1,0,87,0,10463.83691,1,62
6,268,1,0,45,0,8004.431152,1,254
10,5066,1,0,507,0,54611.67578,1,62
22,1664,1,0,76,0,14200.14746,1,62
8,998,1,0,125,0,13894.43652,1,62
60,57354,1,0,956,0,310345.6563,1,62
0,0,1,0,0,1,0.0,2,254
26,1954,1,0,75,0,17826.94336,1,62
20,1406,1,0,70,0,8945.03418,1,62
22,1652,1,0,75,0,7441.017578,1,62
22,1652,1,0,75,0,7441.017578,1,62
6,268,1,0,45,0,2372.378662,1,254
6,268,1,0,45,0,7544.914062,1,254
10,2334,1,0,233,0,21303.66992,1,62
6,268,1,0,45,0,6324.445312,1,254
6,268,1,0,45,0,2216.047363,1,254
10,5750,1,0,575,0,133682.9375,1,62
24,1950,1,0,81,0,8856.680664,1,62
8,1032,1,0,129,0,17079.26563,1,62
22,1652,1,0,75,0,9146.084961,1,62
20,2768,1,0,138,0,11329.46777,1,62
8,1048,1,0,131,0,33079.61328,1,62
8,354,1,0,44,0,2462.662842,1,254
8,1864,1,0,233,0,47591.42969,1,62
20,1684,1,0,84,0,9920.143555,1,62
6,268,1,0,45,0,9534.349609,1,254
6,268,1,0,45,0,7226.243164,1,254
8,1372,1,0,172,0,35006.92578,1,62
6,268,1,0,45,0,9875.291016,1,254
8,1680,1,0,210,0,50102.89063,1,62
0,0,2,0,0,1,0.0,2,254
6,268,1,0,45,0,3070.138672,1,254
8,1568,1,0,196,0,40965.3125,1,62
16,10094,1,0,631,0,303174.2188,1,62
8,534,1,0,67,0,6920.364258,1,62
10,4112,1,0,411,0,115561.9141,1,62
50,59865,1,0,1197,0,604867.625,1,62
8,1742,1,0,218,0,15354.85449,1,62
50,59865,1,0,1197,0,604867.625,1,62
242,309262,1,0,1278,0,850480.4375,1,62
0,0,1,0,0,1,0.0,2,254
26,2176,1,0,84,0,5862.228027,1,62
12,802,1,0,67,0,10654.71875,1,62
22,1666,1,0,76,0,4218.87207,1,62
22,1656,1,0,75,0,3411.462402,1,62
24,24590,1,0,1025,0,200689.1563,1,62
12,3488,1,0,291,0,20888.5293,1,62
12,7110,1,0,593,0,68894.26563,1,62
0,0,1,0,0,1,0.0,2,254
22,1624,1,0,74,0,3647.881836,1,62
6,268,1,0,45,0,2121.161865,1,254
6,268,1,0,45,0,3262.410889,1,254
12,6904,1,0,575,0,98312.26563,1,62
26,1904,1,0,73,0,4192.291504,1,62
6,268,1,0,45,0,5455.945801,1,254
8,510,1,0,64,0,4126.751953,1,62
6,268,1,0,45,0,4397.481445,1,254
6,268,1,0,45,0,10200.71191,1,254
6,268,1,0,45,0,10191.89453,1,254
8,510,1,0,64,0,2486.709229,1,62
22,1966,1,0,89,0,12276.9707,1,62
8,510,1,0,64,0,2486.709229,1,62
10,1518,1,0,152,0,1764.187378,1,62
42,2840,1,0,68,0,1846.345093,1,62
40,32326,1,0,808,0,366074.4063,1,62
6,268,1,0,45,0,6772.666016,1,254
8,354,1,0,44,0,3974.002441,1,254
62,74045,1,0,1194,0,1237071.75,1,62
8,354,1,0,44,0,1756.337891,1,254
22,1644,1,0,75,0,10496.79297,1,62
12,4196,1,0,350,0,24770.93164,1,62
12,682,1,0,57,0,2573.786865,1,254
8,354,1,0,44,0,1686.974976,1,254
8,354,1,0,44,0,1925.231201,1,254
8,2076,1,0,260,0,62987.21484,1,62
8,354,1,0,44,0,4622.967285,1,254
64,74346,1,0,1162,0,348238.625,1,62
24,1042,1,0,43,0,2840.281982,1,254
14,8290,1,0,592,0,200385.2656,1,62
12,682,1,0,57,0,1880.122681,1,254
6,268,1,0,45,0,2165.469971,1,254
8,1860,1,0,233,0,51280.4375,1,62
30,9712,1,0,324,0,6658.991699,1,62
34,37522,1,0,1104,0,423697.8125,1,62
10,3754,1,0,375,0,48044.07422,1,62
6,268,1,0,45,0,9337.029297,1,254
8,1320,1,0,165,0,33059.15234,1,62
10,6170,1,0,617,0,210758.0313,1,62
12,2124,1,0,177,0,31652.55273,1,254
6,268,1,0,45,0,11162.81445,1,254
8,3172,1,0,397,0,123862.9063,1,62
8,1836,1,0,230,0,46749.08984,1,62
8,974,1,0,122,0,28739.04492,1,62
6,268,1,0,45,0,9449.183594,1,254
14,9262,1,0,662,0,142187.6094,1,62
8,2712,1,0,339,0,87249.46094,1,62
6,268,1,0,45,0,9867.950195,1,254
4,2304,2,1,576,0,218858.8281,3,62
6,268,1,0,45,0,9792.938477,1,254
0,0,1,0,0,1,0.0,2,254
20,1714,1,0,86,0,19236.58789,1,62
8,354,1,0,44,0,1156.00354,1,254
20,1738,1,0,87,0,15058.49707,1,62
10,3234,1,0,323,0,23262.27148,1,62
8,354,1,0,44,0,5600.090332,1,254
22,4806,1,0,218,0,40160.97656,1,62
6,268,1,0,45,0,5788.637207,1,254
6,268,1,0,45,0,8300.138672,1,254
8,896,1,0,112,0,13814.94727,1,62
10,4448,1,0,445,0,174859.5781,1,62
8,1424,1,0,178,0,28180.96094,1,62
8,948,1,0,119,0,24668.97461,1,62
20,870,1,0,44,0,9818.617188,1,254
6,268,1,0,45,0,11596.52832,1,254
14,10840,1,0,774,0,114695.4219,1,62
0,0,1,0,0,1,0.0,2,254
6,268,1,0,45,0,1701.723511,1,254
6,268,1,0,45,0,3965.540527,1,254
22,1608,1,0,73,0,3731.12793,1,62
6,268,1,0,45,0,2736.780273,1,254
56,67183,1,0,1200,0,1527606.25,1,62
22,4182,1,0,190,0,40511.62109,1,62
6,268,1,0,45,0,7293.477051,1,254
6,268,1,0,45,0,3542.145996,1,254
12,3856,1,0,321,0,65885.27344,1,62
14,11956,1,0,854,0,423169.0938,1,62
6,268,1,0,45,0,8963.496094,1,254
20,1882,1,0,94,0,17959.58203,1,62
8,1018,1,0,127,0,23464.73438,1,62
12,836,1,0,70,0,14385.68945,1,254
118,149371,1,0,1266,0,1153480.25,1,62
1700,2285861,1,0,1345,0,2019463.125,1,62
18,16746,1,0,930,0,261423.1094,1,62
8,1148,1,0,144,0,16810.23633,1,62
320,397983,1,0,1244,0,1349886.875,1,62
6,268,1,0,45,0,9317.367188,1,254
8,930,1,0,116,0,23298.58008,1,62
22,20312,1,0,923,0,360207.0625,1,62
6,268,1,0,45,0,10630.85059,1,254
8,354,1,0,44,0,1927.55957,1,254
6,268,1,0,45,0,6177.819336,1,254
8,1372,1,0,172,0,57101.76172,1,62
6,268,1,0,45,0,5501.151367,1,254
6,268,1,0,45,0,10432.00781,1,254
6,268,1,0,45,0,7267.388672,1,254
44,50419,1,0,1146,0,617775.4375,1,62
8,354,1,0,44,0,5379.201172,1,254
52,3218,1,0,62,0,11054.19727,1,62
0,0,1,0,0,1,0.0,2,254
6,268,1,0,45,0,4866.933594,1,254
6,268,1,0,45,0,7607.274902,1,254
28,2128,1,0,76,0,14440.06445,1,62
20,1684,1,0,84,0,15119.22949,1,62
12,526,1,0,44,0,12277.46289,1,254
28,2194,1,0,78,0,15850.27637,1,62
10,998,1,0,100,0,5124.751953,1,62
22,1634,1,0,74,0,9968.847656,1,62
8,1788,1,0,224,0,46609.63281,1,62
22,1782,1,0,81,0,15886.96973,1,62
6,268,1,0,45,0,2640.388672,1,254
22,1640,1,0,75,0,9935.626953,1,62
8,1656,1,0,207,0,42867.60547,1,62
56,3180,1,0,57,0,5400.322266,1,62
8,2404,1,0,301,0,36934.71875,1,62
8,1842,1,0,230,0,58852.78906,1,62
28,2154,1,0,77,0,16385.44336,1,62
22,1622,1,0,74,0,10405.49707,1,62
8,354,1,0,44,0,2732.920898,1,254
114,132432,1,0,1162,0,309928.3438,1,62
8,630,1,0,79,0,8485.992188,1,62
10,3618,1,0,362,0,27584.71875,1,62
20,1836,1,0,92,0,17709.91406,1,62
24,1884,1,0,79,0,8186.364258,1,62
8,1970,1,0,246,0,49708.24609,1,62
8,1074,1,0,134,0,37969.05859,1,62
22,21810,1,0,991,0,456179.375,1,62
12,4064,1,0,339,0,12348.39941,1,62
20,1818,1,0,91,0,13156.2793,1,62
8,354,1,0,44,0,1324.804688,1,254
6,268,1,0,45,0,2208.95874,1,254
10,5476,1,0,548,0,133832.4844,1,62
12,4096,1,0,341,0,42583.05078,1,62
14,10814,1,0,772,0,357282.3125,1,62
10,3754,1,0,375,0,44524.53125,1,62
10,1364,1,0,136,0,6805.152832,1,62
8,354,1,0,44,0,1516.158447,1,254
14,8448,1,0,603,0,43876.76172,1,62
60,75793,1,0,1263,0,300432.875,1,62
0,0,1,0,0,1,0.0,2,254
6,268,1,0,45,0,2605.514648,1,254
368,474458,1,0,1289,0,899322.5625,1,62
14,968,1,0,69,0,5413.946289,1,62
10,3754,1,0,375,0,21376.08203,1,62
8,354,1,0,44,0,2325.40918,1,254
8,878,1,0,110,0,19892.9043,1,254
22,1824,1,0,83,0,5518.851562,1,62
26,1980,1,0,76,0,5911.48291,1,62
22,1644,1,0,75,0,2937.538086,1,62
12,8560,1,0,713,0,100440.3203,1,62
152,185236,1,0,1219,0,222116.0,1,62
10,1152,1,0,115,0,9218.750977,1,62
12,3502,1,0,292,0,14452.99414,1,62
8,354,1,0,44,0,3001.509277,1,254
10,3754,1,0,375,0,30354.88867,1,62
8,2340,1,0,293,0,11834.52539,1,62
10,1358,1,0,136,0,4782.696289,1,62
22,1932,1,0,88,0,4072.338623,1,62
78,96642,1,0,1239,0,242534.3281,1,62
12,682,1,0,57,0,2924.36084,1,254
16,698,1,0,44,0,1927.812256,1,254
8,354,1,0,44,0,1132.121338,1,254
6,268,1,0,45,0,9466.855469,1,254
10,3754,1,0,375,0,48044.07422,1,62
8,354,1,0,44,0,5461.604492,1,254
8,540,1,0,68,0,4954.61084,1,62
20,1870,1,0,94,0,5259.358887,1,62
8,680,1,0,85,0,3777.301025,1,62
28,27894,1,0,996,0,98156.86719,1,62
8,3102,1,0,388,0,96763.84375,1,62
34,2428,1,0,71,0,12547.32031,1,62
6,268,1,0,45,0,3257.678223,1,254
82,104288,1,0,1272,0,823333.25,1,62
32,2188,1,0,68,0,5756.028809,1,62
8,932,1,0,117,0,7228.57959,1,62
8,1752,1,0,219,0,20662.7793,1,62
12,682,1,0,57,0,10268.10254,1,254
22,1798,1,0,82,0,7434.296387,1,254
6,268,1,0,45,0,9650.804688,1,254
12,682,1,0,57,0,8225.342773,1,254
6,268,1,0,45,0,8001.607422,1,254
8,1412,1,0,177,0,19568.99805,1,62
114,5868,1,0,51,0,11248.21973,1,62
20,1788,1,0,89,0,6392.066406,1,62
8,1718,1,0,215,0,59539.59766,1,62
8,2418,1,0,302,0,61687.59375,1,62
20,1754,1,0,88,0,4612.89209,1,62
6,268,1,0,45,0,6139.867188,1,254
8,2996,1,0,375,0,36672.80078,1,62
8,2956,1,0,370,0,20755.42188,1,62
340,432720,1,0,1273,0,1122824.875,1,62
6,268,1,0,45,0,3231.163574,1,254
8,1214,1,0,152,0,23481.98242,1,62
6,268,1,0,45,0,8005.289551,1,254
62,3524,1,0,57,0,10816.61914,1,62
8,354,1,0,44,0,2462.481689,1,254
24,1926,1,0,80,0,5472.639648,1,62
10,1378,1,0,138,0,37469.80859,1,254
6,268,1,0,45,0,9470.057617,1,254
24,2028,1,0,85,0,16665.68359,1,62
6,268,1,0,45,0,6324.958496,1,254
8,962,1,0,120,0,10228.29981,1,62
6,268,1,0,45,0,3381.298096,1,254
12,8054,1,0,671,0,257390.8906,1,62
8,2962,1,0,370,0,111292.3984,1,62
8,630,1,0,79,0,8485.992188,1,62
10,4244,1,0,424,0,110195.2266,1,62
14,9974,1,0,712,0,100160.3203,1,62
8,354,1,0,44,0,2355.549316,1,254
20,1806,1,0,90,0,17553.55078,1,62
8,1768,1,0,221,0,18693.08594,1,62
8,826,1,0,103,0,17556.375,1,254
20,1938,1,0,97,0,18184.84766,1,62
12,4018,1,0,335,0,30676.67188,1,62
8,1074,1,0,134,0,28973.78125,1,62
8,354,1,0,44,0,5695.558594,1,254
6,268,1,0,45,0,6133.772461,1,254
22,1638,1,0,74,0,6368.337402,1,62
10,3754,1,0,375,0,44524.53125,1,62
12,7394,1,0,616,0,90265.46875,1,62
22,1832,1,0,83,0,13554.65918,1,62
8,1144,1,0,143,0,13097.16602,1,62
8,354,1,0,44,0,3014.541504,1,254
22,1620,1,0,74,0,3097.459717,1,62
8,1130,1,0,141,0,9799.283203,1,62
24,1982,1,0,83,0,9051.541016,1,62
6,268,1,0,45,0,9909.257812,1,254
6,268,1,0,45,0,7666.244629,1,254
20,1662,1,0,83,0,16622.25586,1,62
8,1002,1,0,125,0,30258.72656,1,254
10,3754,1,0,375,0,45159.45703,1,62
6,268,1,0,45,0,9861.325195,1,254
6,268,1,0,45,0,3782.058838,1,254
10,3754,1,0,375,0,45159.45703,1,62
6,268,1,0,45,0,10192.24219,1,62
20,1830,1,0,92,0,17572.35742,1,62
6,268,1,0,45,0,9965.90918,1,254
8,550,1,0,69,0,16904.57031,1,62
12,786,1,0,66,0,6496.563965,1,254
12,7394,1,0,616,0,90265.46875,1,62
36,1558,1,0,43,0,8421.491211,1,254
8,2028,1,0,254,0,51276.86328,1,62
28,29332,1,0,1048,0,264660.8438,1,62
10,1114,1,0,111,0,25528.61133,1,62
8,1526,1,0,191,0,24075.75977,1,254
8,354,1,0,44,0,1446.770264,1,254
22,1658,1,0,75,0,3740.744873,1,62
8,1370,1,0,171,0,30901.26563,1,62
34,38296,1,0,1126,0,313146.3438,1,62
606,791771,1,0,1307,0,2061568.75,1,62
14,612,1,0,44,0,10874.03125,1,254
6,268,1,0,45,0,9689.262695,1,254
6,268,1,0,45,0,2492.641602,1,254
22,1636,1,0,74,0,7172.375977,1,62
10,5150,1,0,515,0,78104.92188,1,62
6,268,1,0,45,0,3921.980469,1,254
170,225346,1,0,1326,0,500036.4063,1,62
46,2898,1,0,63,0,6185.059082,1,62
22,1742,1,0,79,0,11157.58203,1,62
8,1572,1,0,197,0,36309.42188,1,62
36,26826,1,0,745,0,240144.3906,1,62
20,1652,1,0,83,0,14110.71094,1,62
8,1350,1,0,169,0,35835.14844,1,62
56,50682,1,0,905,0,380747.6875,1,62
6,268,1,0,45,0,1518.75354,1,254
22,1896,1,0,86,0,7258.083496,1,254
14,7646,1,0,546,0,100652.2891,1,62
22,1612,1,0,73,0,5990.969727,1,62
8,1234,1,0,154,0,9938.402344,1,62
26,2074,1,0,80,0,9701.945312,1,62
6,268,1,0,45,0,3668.192383,1,254
22,1658,1,0,75,0,7408.880859,1,62
10,3754,1,0,375,0,46157.25781,1,62
132,152696,1,0,1157,0,597422.75,1,62
0,0,2,0,0,1,0.0,2,254
22,1612,1,0,73,0,5012.449707,1,62
6,268,1,0,45,0,3381.298096,1,254
20,1600,1,0,80,0,9180.428711,1,62
8,1296,1,0,162,0,25578.92188,1,254
366,474337,1,0,1296,0,2186148.5,1,62
6,268,1,0,45,0,10629.71582,1,254
8,2154,1,0,269,0,55305.55859,1,62
6,268,1,0,45,0,4485.640625,1,254
1534,2069314,1,0,1349,0,2032013.75,1,62
6,268,1,0,45,0,10298.91016,1,254
22,1614,1,0,73,0,10545.68457,1,62
6,268,1,0,45,0,9923.799805,1,254
78,82360,1,0,1056,0,624887.6875,1,62
16,13394,1,0,837,0,387025.6875,1,254
8,668,1,0,84,0,8185.30957,1,62
8,1668,1,0,209,0,52082.40234,1,62
8,1334,1,0,167,0,34567.33594,1,62
22,1946,1,0,88,0,12300.43066,1,62
22,1606,1,0,73,0,9403.970703,1,62
8,532,1,0,67,0,5468.841309,1,62
60,3490,1,0,58,0,9133.045898,1,62
8,532,1,0,67,0,5468.841309,1,62
34,24150,1,0,710,0,250004.0,1,62
22,1614,1,0,73,0,10545.68457,1,62
12,7550,1,0,629,0,180522.3125,1,62
94,101874,1,0,1084,0,748890.375,1,62
10,796,1,0,80,0,17626.34375,1,254
40,2638,1,0,66,0,11966.0293,1,62
10,3754,1,0,375,0,30354.88867,1,62
28,13338,1,0,476,0,111283.3125,1,62
8,1516,1,0,190,0,47465.96484,1,62
20,1692,1,0,85,0,12035.12793,1,62
22,24028,1,0,1092,0,751966.125,1,62
1428,1940235,1,0,1359,0,2019907.625,1,62
70,69688,1,0,996,0,504803.75,1,62
6,268,1,0,45,0,9498.015625,1,254
8,1020,1,0,128,0,28731.72656,1,62
14,9328,1,0,666,0,172743.7969,1,62
20,1768,1,0,88,0,18508.08789,1,62
44,49401,1,0,1123,0,791317.9375,1,62
12,4324,1,0,360,0,82672.25,1,62
10,3920,1,0,392,0,119483.3516,1,62
20,20038,1,0,1002,0,629280.6875,1,62
6,268,1,0,45,0,11446.74902,1,254
2,198,2,1,99,0,32878.07813,0,254
8,1716,1,0,215,0,40658.60156,1,254
8,850,1,0,106,0,15659.98438,1,62
8,354,1,0,44,0,2364.393066,1,254
8,1662,1,0,208,0,52573.10156,1,62
12,8950,1,0,746,0,295719.625,1,62
10,3754,1,0,375,0,89730.6875,1,62
10,4244,1,0,424,0,138917.2969,1,62
6,268,1,0,45,0,9245.59668,1,254
8,1058,1,0,132,0,37144.00391,1,62
8,680,1,0,85,0,3777.301025,1,62
8,636,1,0,80,0,10913.8916,1,62
10,4406,1,0,441,0,57073.26563,1,62
20,1626,1,0,81,0,14294.23926,1,62
10,3920,1,0,392,0,119483.3516,1,62
12,526,1,0,44,0,12393.59375,1,254
8,354,1,0,44,0,2807.780273,1,254
8,1530,1,0,191,0,43634.28906,1,62
12,8080,1,0,673,0,240430.4219,1,62
24,24590,1,0,1025,0,200689.1563,1,62
22,1622,1,0,74,0,11782.14453,1,62
24,1914,1,0,80,0,16091.26856,1,62
10,3754,1,0,375,0,62826.25391,1,62
22,1618,1,0,74,0,13937.72168,1,62
8,612,1,0,77,0,15174.03418,1,254
10,3754,1,0,375,0,55136.96484,1,62
12,8656,1,0,721,0,91393.625,1,62
12,6908,1,0,576,0,158021.7969,1,62
8,1530,1,0,191,0,43634.28906,1,62
14,10242,1,0,732,0,354268.4375,1,62
8,510,1,0,64,0,4126.751953,1,62
20,1722,1,0,86,0,7313.770996,1,62
22,1624,1,0,74,0,3647.881836,1,62
6,268,1,0,45,0,8961.030273,1,254
8,1328,1,0,166,0,23737.7207,1,62
8,1156,1,0,145,0,29711.50781,1,62
20,18746,1,0,937,0,626371.6875,1,62
6,268,1,0,45,0,9875.291016,1,254
110,136251,1,0,1239,0,836362.8125,1,62
6,268,1,0,45,0,8520.957031,1,254
8,354,1,0,44,0,1975.409424,1,254
338,423762,1,0,1254,0,605736.625,1,62
10,3754,1,0,375,0,51681.08984,1,62
22,1638,1,0,74,0,11138.12402,1,62
26,1968,1,0,76,0,15709.12012,1,62
10,5474,1,0,547,0,78590.88281,1,62
8,354,1,0,44,0,2161.587402,1,254
70,4012,1,0,57,0,6890.344727,1,62
8,3046,1,0,381,0,53852.46484,1,62
20,3888,1,0,194,0,11256.66113,1,62
10,3754,1,0,375,0,60147.03125,1,62
6,268,1,0,45,0,5694.457031,1,254
6,268,1,0,45,0,5118.566406,1,254
6,268,1,0,45,0,4721.492188,1,254
44,49395,1,0,1123,0,368840.7188,1,62
8,2028,1,0,254,0,41168.96484,1,62
8,3194,1,0,399,0,61142.01172,1,62
0,0,1,0,0,1,0.0,2,254
10,1476,1,0,148,0,6871.190918,1,62
22,2004,1,0,91,0,9253.515625,1,62
10,4088,1,0,409,0,52980.80078,1,62
28,1434,1,0,51,0,7587.249512,1,62
22,1806,1,0,82,0,18633.98438,1,62
20,1850,1,0,93,0,14896.06445,1,62
6,268,1,0,45,0,1929.383667,1,254
6,268,1,0,45,0,8622.182617,1,254
12,8236,1,0,686,0,256980.8125,1,62
54,3114,1,0,58,0,13253.41699,1,62
10,440,1,0,44,0,4130.179199,1,254
14,6846,1,0,489,0,45997.51172,1,62
12,5182,1,0,432,0,41449.55469,1,62
20,3144,1,0,157,0,23665.07617,1,62
8,1848,1,0,231,0,25970.32422,1,62
6,268,1,0,45,0,8809.576172,1,254
10,5216,1,0,522,0,76549.79688,1,62
6,268,2,0,45,0,5908.984375,1,254
20,1754,1,0,88,0,6790.151367,1,62
10,1050,1,0,105,0,6158.086914,1,62
8,2644,1,0,331,0,33527.30469,1,62
12,682,1,0,57,0,7844.402344,1,254
6,268,1,0,45,0,6676.825684,1,254
8,354,1,0,44,0,2209.423096,1,254
12,702,1,0,59,0,13080.42481,1,254
6,268,1,0,45,0,7684.753418,1,254
8,2424,1,0,303,0,49402.26953,1,62
8,354,1,0,44,0,3357.044922,1,254
60,58252,1,0,971,0,422700.1563,1,62
10,1638,1,0,164,0,15472.16309,1,62
6,268,1,0,45,0,8732.901367,1,254
46,2782,1,0,60,0,10984.91406,1,62
8,1572,1,0,197,0,10901.21191,1,62
22,1652,1,0,75,0,10957.88574,1,62
8,1572,1,0,197,0,10901.21191,1,62
92,115574,1,0,1256,0,1013186.875,1,62
72,4006,1,0,56,0,8232.431641,1,62
12,786,1,0,66,0,17978.64844,1,254
28,2250,1,0,80,0,18187.89453,1,62
6,268,1,0,45,0,9709.263672,1,254
22,1610,1,0,73,0,5207.10498,1,62
